"SubmissionID","StudentID","project","course","sem","report"
4248,"S8578171","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4380,"S8578567","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3980,"S8578817","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4003,"S8578937","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3925,"S8579457","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3981,"S8579837","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3763,"S8580053","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3959,"S8580059","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4298,"S8580417","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3730,"S8580597","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4214,"S8580779","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4053,"S8580813","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4029,"S8580939","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4117,"S8581209","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4416,"S8581563","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3658,"S8581749","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3828,"S8582439","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4103,"S8582443","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4257,"S8582581","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4232,"S8582679","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4375,"S8582703","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3670,"S8583261","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4313,"S8583279","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4207,"S8583963","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4247,"S8584233","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4373,"S8584829","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4176,"S8584921","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4068,"S8584975","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4352,"S8585269","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4007,"S8585441","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3703,"S8585829","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4388,"S8585875","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
5378,"S8585907","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3994,"S8586021","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3771,"S8586041","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3988,"S8586065","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4008,"S8586205","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4123,"S8586447","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4163,"S8586735","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4083,"S8586831","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4166,"S8586867","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3843,"S8587341","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3657,"S8587345","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4070,"S8587441","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3691,"S8587563","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4800,"S8587675","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3819,"S8587929","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4303,"S8588589","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4205,"S8588691","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3974,"S8589029","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3911,"S8589495","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4016,"S8592817","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4213,"S8593123","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3833,"S8593273","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3714,"S8593321","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3655,"S8597563","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4238,"S8600971","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4127,"S8602427","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3914,"S8602433","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3715,"S8604007","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3761,"S8605831","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3995,"S8605991","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3770,"S8606087","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4084,"S8606245","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4863,"S8606297","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4262,"S8606739","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3960,"S8606917","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3931,"S8606925","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3829,"S8607105","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3830,"S8607513","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3679,"S8607887","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3835,"S8607923","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3845,"S8608219","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3965,"S8609083","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3773,"S8610381","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3754,"S8611131","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4385,"S8612109","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3796,"S8612111","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3676,"S8612395","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4143,"S8612937","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4407,"S8613421","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4201,"S8613989","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3825,"S8619553","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3986,"S8620197","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3968,"S8623875","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4133,"S8623891","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4342,"S8623949","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4118,"S8624017","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3702,"S8624045","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3910,"S8624059","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4301,"S8624189","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3667,"S8624225","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4329,"S8624271","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4353,"S8624349","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4001,"S8625845","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4010,"S8626437","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3779,"S8626471","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4122,"S8626559","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3971,"S8626611","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4284,"S8626635","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4178,"S8626807","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4044,"S8627133","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4179,"S8627229","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4033,"S8627489","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4151,"S8627509","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4372,"S8627535","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3746,"S8627685","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
5471,"S8629983","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4281,"S8630007","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4239,"S8630075","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3998,"S8630199","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4097,"S8630317","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4028,"S8630353","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3809,"S8630445","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3686,"S8630483","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3935,"S8630553","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4170,"S8630591","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3684,"S8630711","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3811,"S8630759","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4002,"S8630877","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4221,"S8632031","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3799,"S8632183","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4158,"S8632803","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3660,"S8632837","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3781,"S8632889","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4323,"S8632937","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3777,"S8632951","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3906,"S8633021","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4371,"S8633051","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3674,"S8633149","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
5468,"S8633309","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4052,"S8633369","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3668,"S8633391","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4411,"S8633423","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4324,"S8633475","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4094,"S8633593","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4141,"S8633601","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4349,"S8633611","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4415,"S8633665","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3817,"S8633727","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4312,"S8633793","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4378,"S8633799","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3958,"S8633801","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4276,"S8633855","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4177,"S8633937","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4153,"S8633975","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4069,"S8634047","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4027,"S8634157","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3759,"S8634197","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3934,"S8634227","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3939,"S8634279","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4112,"S8634299","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4279,"S8634385","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4104,"S8634443","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3755,"S8634461","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4365,"S8634507","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3850,"S8634585","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4350,"S8634589","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3747,"S8634637","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3778,"S8634643","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3807,"S8634657","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4111,"S8634701","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4208,"S8634727","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4037,"S8634741","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3774,"S8634861","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3970,"S8634901","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4144,"S8634913","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4006,"S8634915","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4278,"S8634965","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4264,"S8635149","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4260,"S8635201","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4165,"S8635227","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3839,"S8635255","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3793,"S8635259","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4386,"S8635299","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4228,"S8635305","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4173,"S8635331","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4080,"S8635365","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4132,"S8635437","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3788,"S8635441","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4210,"S8635547","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3944,"S8635617","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4096,"S8635657","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4326,"S8635729","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4345,"S8635829","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4282,"S8635833","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4181,"S8635923","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3964,"S8635941","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3952,"S8635957","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4045,"S8635963","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4182,"S8635969","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3757,"S8635971","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3997,"S8635997","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4296,"S8636009","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4254,"S8636041","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4169,"S8636079","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4215,"S8636081","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3926,"S8636083","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3772,"S8636131","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4155,"S8636229","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4147,"S8636273","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3760,"S8636275","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3912,"S8636319","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4316,"S8636349","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4354,"S8636353","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3699,"S8636361","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3696,"S8636437","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3899,"S8636443","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3992,"S8636447","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3694,"S8636535","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3708,"S8636601","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4268,"S8636607","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3846,"S8636633","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3697,"S8636695","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4227,"S8636721","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4047,"S8636723","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4340,"S8636749","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3690,"S8636827","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3678,"S8636835","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3957,"S8636887","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3907,"S8636913","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3805,"S8636999","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4237,"S8637051","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3840,"S8637133","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3847,"S8637181","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3786,"S8637209","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3780,"S8637219","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3775,"S8637251","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4868,"S8637257","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4370,"S8637271","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3767,"S8637287","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4356,"S8637291","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3940,"S8637295","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4271,"S8637313","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4025,"S8637337","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3721,"S8637341","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3902,"S8637347","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4128,"S8637357","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
5470,"S8637361","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3917,"S8637421","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4121,"S8637447","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4414,"S8637475","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4074,"S8637489","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4091,"S8637497","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3999,"S8637511","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4115,"S8637517","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3978,"S8637547","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4317,"S8637587","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3768,"S8637605","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4203,"S8637649","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4338,"S8637693","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3705,"S8637739","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4384,"S8637747","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3919,"S8637771","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4110,"S8637899","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4367,"S8637911","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4073,"S8637939","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4039,"S8637989","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4022,"S8638007","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3837,"S8638039","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3661,"S8638043","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4114,"S8638049","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4164,"S8638145","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4333,"S8638147","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
5469,"S8638207","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4202,"S8638259","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3989,"S8638385","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4420,"S8638387","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3812,"S8638447","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4225,"S8638469","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4146,"S8638483","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4307,"S8638611","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3718,"S8638627","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3734,"S8638661","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3732,"S8638729","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4042,"S8638749","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4295,"S8638773","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4309,"S8638775","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
5046,"S8638795","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4390,"S8638807","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3984,"S8638825","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3961,"S8638871","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4162,"S8638905","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4304,"S8638933","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3787,"S8638951","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4119,"S8638957","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4265,"S8639039","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
5448,"S8639073","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3908,"S8639101","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3818,"S8639107","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4266,"S8639123","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3711,"S8639171","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4043,"S8639187","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3842,"S8639267","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3776,"S8639315","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3851,"S8639333","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3685,"S8639347","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4116,"S8639379","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3834,"S8639427","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3737,"S8639447","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3704,"S8639459","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4339,"S8639503","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3975,"S8639511","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4198,"S8639529","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3987,"S8639565","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4218,"S8639639","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3930,"S8639653","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4186,"S8639663","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4376,"S8639671","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4280,"S8639765","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3695,"S8639801","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3797,"S8639805","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3936,"S8639807","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3783,"S8639833","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4383,"S8639929","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3932,"S8639947","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4026,"S8639971","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3698,"S8639997","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3946,"S8639999","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4195,"S8640017","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
5380,"S8640023","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4072,"S8640029","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3852,"S8640085","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4337,"S8640149","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3741,"S8640183","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3949,"S8640199","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4098,"S8640233","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3723,"S8640247","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4078,"S8640283","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
3927,"S8640375","BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
